,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,has_toxicity,clean_text
3655,5426,3,0,3,0,1,@ZitlalyL You will and he's gonna get all dem bitches &#128513;,1,you will and he's gonna get all dem bitches 128513
3656,341,3,0,0,3,2,"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl""",0,""" jihadi patron hajjaj al-ajmi is arrested at kuwait airport"
3657,23245,3,0,1,2,2,"Whenever I see a pic captioned
""Soft ghetto"" I log off for 25 minutes",0,"whenever i see a pic captioned ""soft ghetto"" i log off for 25 minutes"
3658,20999,3,0,2,1,1,Roy Hibbert so trash. It's unbelievable.,1,roy hibbert so trash. it's unbelievable.
3659,2557,3,1,0,2,2,@AustinthaIntern Johnny football is trash man. Trash. Lol.,0,johnny football is trash man. trash. lol.
3660,6568,3,0,0,3,2,@keno_ Isn't there a law that all clam chowder must be served im bread bowls? Haha,0,isn't there a law that all clam chowder must be served im bread bowls? haha
3661,18176,3,0,3,0,1,"RT @ThugginLegally_: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all &#8230;",1,"rt twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing shout out for shout out all 8230"
3662,11360,3,0,0,3,2,"I went to see This is Where I Leave You, at a movie theater with tables and real food! It was fun. I ordered a brownie dessert. :P",0,"i went to see this is where i leave you, at a movie theater with tables and real food! it was fun. i ordered a brownie dessert. p"
3663,6103,3,1,2,0,1,@eonline she looks like a real dyke now,1,she looks like a real dyke now
3664,6536,3,0,1,2,2,@kathleen_herne Stink should shut his hole &amp; just perform his tricks like a good trained monkey,0,stink should shut his hole amp just perform his tricks like a good trained monkey
3665,14093,3,0,3,0,1,Papoose is trash bro @spence1reed lol,1,papoose is trash bro lol
3666,9666,6,0,1,5,2,Get this monkey off my back...,0,get this monkey off my back...
3667,8850,3,0,1,2,2,Damn I think your redskins lost @KxRxSxB,0,damn i think your redskins lost
3668,3406,3,0,3,0,1,@Groovy_Ear straight up your hoes can wait !,1,straight up your hoes can wait !
3669,1709,3,0,3,0,1,&#8220;@_chanaee_: Lol someone told me I had hoes so I sent them this&#128514;&#128514;&#128514; http://t.co/B5xBkamv4X&#8221;,1,8220 lol someone told me i had hoes so i sent them this128514128514128514
3670,22961,3,0,3,0,1,Watch my Twitter bitch,1,watch my twitter bitch
3671,17841,3,0,3,0,1,RT @SteveStfler: future bae best drink fiji water so her pussy taste like retweets &amp; cinammon apples,1,rt future bae best drink fiji water so her pussy taste like retweets amp cinammon apples
3672,9034,3,1,0,2,2,"Don't dance, Iggy. It's trash just like your music.",0,"don't dance, iggy. it's trash just like your music."
3673,20703,3,0,1,2,2,RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,0,rt how much coke did charlie sheen do?.. enough to kill two and a half men i guess
3674,10886,6,1,5,0,1,I just want the bad hoes and I wanna reach the children,1,i just want the bad hoes and i wanna reach the children
3675,16556,3,0,3,0,1,"RT @Lexieeller: My timeline right now
Ravens &#127944;
Ravens &#127944;
Ravens &#127944; 
Commercial tweet &#128514;
Ravens &#127944;
Ravens &#127944;
Ravens &#127944;
&amp; Some bitch talkin ...",1,rt my timeline right now ravens 127944 ravens 127944 ravens 127944 commercial tweet 128514 ravens 127944 ravens 127944 ravens 127944 amp some bitch talkin ...
3676,6147,3,0,0,3,2,"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix.",0,"also, i put 'i touch myself' on a nedchuck mix."
3677,2703,3,1,2,0,1,"@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch.",1,"ur weird, racist bitch."
3678,5120,3,0,0,3,2,@TheSeanyV would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad,0,would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad
3679,11139,3,0,0,3,2,I rescued a baby bird &#128035; http://t.co/Ad7yy4CuQt,0,i rescued a baby bird 128035
3680,20957,3,0,1,2,2,Regular joes rockin tha boat that's us redneck yacht clubbb&#9728;&#127926;,0,regular joes rockin tha boat that's us redneck yacht clubbb9728127926
3681,20923,3,0,0,3,2,Reaaallly wish I had more milk for Oreos. Lol,0,reaaallly wish i had more milk for oreos. lol
3682,10883,3,0,3,0,1,I just wanna travel the world with my bitches &#128553;,1,i just wanna travel the world with my bitches 128553
3683,4343,3,0,2,1,1,"@NOAA #EarthDayNOAA 
Is da colored folk allowed to join? Cuz in my hood folk worried about da watermelon not growin and da chicken too small",1,earthdaynoaa is da colored folk allowed to join? cuz in my hood folk worried about da watermelon not growin and da chicken too small
3684,15133,3,2,1,0,0,RT @Cougar745III: this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto &amp; Stereotypi&#8230;,1,rt this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto amp stereotypi8230
3685,14482,3,0,0,3,2,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,0,rt the people of the ghetto are rising up and fighting back. whose side are you on? gaza
3686,9487,6,0,6,0,1,"Fuck all that Some bitches so disrespectful they don't care. They will talk , fuck , ya boyfriend and still speak to the girlfriend.",1,"fuck all that some bitches so disrespectful they don't care. they will talk , fuck , ya boyfriend and still speak to the girlfriend."
3687,20036,3,0,1,2,2,"RT @m_amrhein: Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout",0,"rt luckily for my friends i'm a yellow belt in karate, which is unfortunate for the bonner dudes lookout"
3688,13451,3,0,0,3,2,My phone on 10% fml I still gotta get to the yellow sign lol #motivation lol btw I zoomed in 2x lol http://t.co/LayVBieIML,0,my phone on 10 fml i still gotta get to the yellow sign lol motivation lol btw i zoomed in 2x lol
3689,19230,3,0,0,3,2,RT @cthagod: Lance Stephenson trash talk didn't affect anybody but Lance Stephenson,0,rt lance stephenson trash talk didn't affect anybody but lance stephenson
3690,18464,3,1,2,0,1,RT @WhiteboiColeman: Stepping away from the twitter beef. I'm going to bed cause I gotta be up at 5. Gotta go be a redneck asshole at my us&#8230;,1,rt stepping away from the twitter beef. i'm going to bed cause i gotta be up at 5. gotta go be a redneck asshole at my us8230
3691,10198,3,0,0,3,2,How many #Yankees players have 3K hits? You have to put #DerekJeter in the conversation for Best Yankee Ever. His numbers demand it.,0,how many yankees players have 3k hits? you have to put derekjeter in the conversation for best yankee ever. his numbers demand it.
3692,3067,3,0,1,2,2,@Decimate_IX Can't even spell right. You have the brain of an ape,0,can't even spell right. you have the brain of an ape
3693,24265,3,0,3,0,1,don't give ah fuck about ah bitch or ah nigga!!!,1,don't give ah fuck about ah bitch or ah nigga!!!
3694,17158,3,0,3,0,1,RT @OfficialKingDre: Lightskin bitches crying they ain't got no valentine. Bitch maybe you should've read some of them 400 unreads msgs. Yo&#8230;,1,rt lightskin bitches crying they ain't got no valentine. bitch maybe you should've read some of them 400 unreads msgs. yo8230
3695,18684,3,0,3,0,1,"RT @_Ezzzylove: She a bad bitch, let's get to it right away .",1,"rt she a bad bitch, let's get to it right away ."
3696,8191,3,0,0,3,2,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,0,beautiful fairy elegant dress
3697,18454,3,0,3,0,1,"RT @WhatTheFFacts: There is a company which sells menstrual pads for pet dogs called ""bitch diapers"".",1,"rt there is a company which sells menstrual pads for pet dogs called ""bitch diapers""."
3698,16012,3,0,0,3,2,RT @ImaPlainJane: @SimplySoulful Uncle Charlie and nem lol,0,rt uncle charlie and nem lol
3699,5375,3,0,0,3,2,@YesseSmith I was born yellow,0,i was born yellow
3700,19416,3,0,0,3,2,RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,0,rt sings careless whisper to broken 7 year old flip flop on the way to the trash
3701,12052,3,0,3,0,1,Im sorry but you didn't have to be a bitch last night.,1,im sorry but you didn't have to be a bitch last night.
3702,10237,3,1,2,0,1,I Fucken can't stand little cunts that write a damn Essay on how the feel about something on Facebook. #gross,1,i fucken can't stand little cunts that write a damn essay on how the feel about something on facebook. gross
3703,10150,3,0,0,3,2,Homework and boonies date with Caitlin tonight&gt;&gt;,0,homework and boonies date with caitlin tonightgtgt
3704,6073,3,0,0,3,2,"@edouglas528 I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats",0,"i know how you feel,wait,no i don't. perfect week for me would be yanks not getting lee gosox gopats"
3705,834,3,0,0,3,2,"#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time",0,"yankees primo! just got home and the tanks are on mlb. finally! and they are winning! even better. time to get serious, sept call up time"
3706,2774,3,1,2,0,1,@Bullskickass I've decided that #BullsNation are retarded. #love,1,i've decided that bullsnation are retarded. love
3707,19990,3,0,0,3,2,"RT @linnyitssn: No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News.",0,"rt no teabaggers, 911 is not about benghazi, it's about those planes and those towers. stop watching fox news."
3708,20959,3,0,0,3,2,"Remember that fear is there to guide you, not cripple you.",0,"remember that fear is there to guide you, not cripple you."
3709,2776,3,0,0,3,2,@Buster_ESPN Sounds like they are holding back info.......Yankee shill,0,sounds like they are holding back info.......yankee shill
3710,2825,3,0,1,2,2,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,0,we in this bitch finna get crunk eyebrows on double papp 128165128165
3711,16157,3,0,3,0,1,"RT @JediKnightwing: Please pornstars, stop saying ""fuck that tight pussy.""",1,"rt please pornstars, stop saying ""fuck that tight pussy."""
3712,18015,3,0,2,1,1,RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,1,rt i'm trying to pass my nigguh.
3713,9389,6,0,6,0,1,Flaw bitches. Flaw bitches everywhere.,1,flaw bitches. flaw bitches everywhere.
3714,7701,3,1,2,0,1,About to be 23. Officially an old ass bitch,1,about to be 23. officially an old ass bitch
3715,3936,3,0,3,0,1,@KimberlyyAye speaking of little bitch you didn't even do all your squats you little bitch kept talking to distract everyone else &#128530; &#128587;&#128064;&#128073;&#128590; icu,1,speaking of little bitch you didn't even do all your squats you little bitch kept talking to distract everyone else 128530 128587128064128073128590 icu
3716,24077,3,0,0,3,2,anybody want to take me to pollo?,0,anybody want to take me to pollo?
3717,21131,3,0,0,3,2,Serious question here; How many country songs mention honkey tonk(s)?,0,serious question here how many country songs mention honkey tonks?
3718,2508,3,0,0,3,2,@Anotherpotheadd lucky monkey,0,lucky monkey
3719,16272,3,0,3,0,1,RT @JuveUnited: Messi REFUSED to be subbed off. Are you kidding me? So they took off NEYMAR? You little hobbit diva bitch.,1,rt messi refused to be subbed off. are you kidding me? so they took off neymar? you little hobbit diva bitch.
3720,9793,3,0,1,2,2,Got damn the Lakers trash....,0,got damn the lakers trash....
3721,3966,3,0,0,3,2,@KristynEdwards why were there penguins and a bird in the puppy bowl???,0,why were there penguins and a bird in the puppy bowl???
3722,19233,3,0,3,0,1,RT @curlyhairkilla: You gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person,1,rt you gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person
3723,24253,3,0,3,0,1,"dislike people who bitch about other people being in relationships 
dislike people who bitch about people being single",1,dislike people who bitch about other people being in relationships dislike people who bitch about people being single
3724,4781,3,0,1,2,2,"@SarahR_82 
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat",0,y'all gots to take da colored vacation. kentucky fried chicken but only da white meat
3725,10235,3,0,3,0,1,I CONFESS&gt; #DegenerateArtist and #RebelScience IS THE #WALRUS who sneaks pussy in the night&gt; I AM #Artist paints your wife with #BASTARDS&gt;,1,i confessgt degenerateartist and rebelscience is the walrus who sneaks pussy in the nightgt i am artist paints your wife with bastardsgt
3726,8264,3,1,2,0,1,Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to,1,bitch ain't u his lawyer y u thank ery body stfu kill dat bitch to
3727,19982,3,0,3,0,1,RT @lilduval: Stop nuttin in these hoes,1,rt stop nuttin in these hoes
3728,13785,3,0,0,3,2,"Not that I plan on dying soon, but I'm totally going to write Kenobi in as my sole heir. He's the only thing locally (under 94) I can trust",0,"not that i plan on dying soon, but i'm totally going to write kenobi in as my sole heir. he's the only thing locally under 94 i can trust"
3729,11426,3,0,3,0,1,I wouldn't last in prison... Them bitches would eat me alive...,1,i wouldn't last in prison... them bitches would eat me alive...
3730,12619,3,0,0,3,2,Lakers fans will feel the pain the Yankees fans are feeling today at the end of basketball season.,0,lakers fans will feel the pain the yankees fans are feeling today at the end of basketball season.
3731,8760,3,0,0,3,2,"Cool, fun thing to ponder: the myriad of space trash traveling at thousands of miles per hour right above you &#8594; http://t.co/L7zmXIyVQy",0,"cool, fun thing to ponder the myriad of space trash traveling at thousands of miles per hour right above you 8594"
3732,10316,3,0,3,0,1,I be joked out at half the broads on here that brag about how good they pussy/head game is...,1,i be joked out at half the broads on here that brag about how good they pussyhead game is...
3733,10681,3,0,3,0,1,I grew up ina jungle wit the gorilla snakes &amp; bird ass niggas &#128018;&#128013;&#128038;,1,i grew up ina jungle wit the gorilla snakes amp bird ass niggas 128018128013128038
3734,19964,3,0,3,0,1,RT @lildurk_: I need a loyal bitch not no goofy bitch,1,rt i need a loyal bitch not no goofy bitch
3735,13144,3,0,3,0,1,"Member when bitches put ""le"" in front of everything. You not foreign mf &#128514;",1,"member when bitches put ""le"" in front of everything. you not foreign mf 128514"
3736,20496,3,0,3,0,1,RT @souljaboy: Ain't got time for stupid bitches &#128557;,1,rt ain't got time for stupid bitches 128557
